month_date,boro,robbery_count,shooting_incidents,pursuit_crashes,shots_fired_incidents,pop_2020,year,month,total_gun_events,robbery_rate,shooting_rate,crash_rate,gunviol_rate
2023-01-01,Queens,235,12,6,25,2405464,2023,1,37,117.2330993105696,5.986371028624831,2.9931855143124153,18.457977338259894
2023-01-01,Bronx,403,20,6,63,1472654,2023,1,83,328.3867086226636,16.29710712767561,4.889132138302683,67.6329945798538
2023-01-01,Staten Island,37,0,0,5,495747,2023,1,5,89.56181277950245,0,0,12.102947672905735
2023-02-01,Manhattan,269,12,0,22,1694251,2023,2,34,190.5266693069681,8.49933097280155,0,24.081437756271058
2023-02-01,Brooklyn,334,22,2,52,2736074,2023,2,74,146.48726606078637,9.648861836339222,0.8771692578490201,32.45526254041374
2023-02-01,Queens,267,10,2,32,2405464,2023,2,42,133.19675538690248,4.988642523854026,0.9977285047708051,20.95229860018691
2023-02-01,Bronx,282,17,3,59,1472654,2023,2,76,229.78921050022615,13.85254105852427,2.4445660691513416,61.92900708516733
2023-02-01,Staten Island,27,2,0,7,495747,2023,2,9,65.35591743369096,4.841179069162295,0,21.785305811230327
2023-03-01,Manhattan,286,12,3,21,1694251,2023,3,33,202.5673881851036,8.49933097280155,2.1248327432003875,23.373160175204266
2023-03-01,Brooklyn,313,33,2,48,2736074,2023,3,81,137.27698885337165,14.473292754508833,0.8771692578490201,35.525354942885315
2023-03-01,Queens,277,15,3,28,2405464,2023,3,43,138.1853979107565,7.482963785781038,1.4965927571562077,21.451162852572313
2023-03-01,Bronx,367,23,5,68,1472654,2023,3,91,299.05191579284747,18.741673196826955,4.074276781918902,74.15183743092403
2023-03-01,Staten Island,22,2,2,5,495747,2023,3,7,53.252969760785234,4.841179069162295,4.841179069162295,16.944126742068033
2023-04-01,Manhattan,264,13,2,33,1694251,2023,4,46,186.98528140163413,9.207608553868347,1.4165551621335917,32.580768729072616
2023-04-01,Brooklyn,341,26,4,74,2736074,2023,4,100,149.5573584632579,11.403200352037263,1.7543385156980402,43.85846289245101
2023-04-01,Queens,248,9,3,32,2405464,2023,4,41,123.71833459157986,4.489778271468623,1.4965927571562077,20.453434347801508
2023-04-01,Bronx,355,21,5,76,1472654,2023,4,97,289.2736515162421,17.11196248405939,4.074276781918902,79.04096956922672
2023-04-01,Staten Island,31,2,1,10,495747,2023,4,12,75.03827557201556,4.841179069162295,2.4205895345811475,29.047074414973764
2023-05-01,Manhattan,300,15,5,24,1694251,2023,5,39,212.4832743200388,10.624163716001938,3.5413879053339796,27.62282566160504
2023-05-01,Brooklyn,363,27,0,57,2736074,2023,5,84,159.20622029959716,11.841784980961773,0,36.84110882965885
2023-05-01,Queens,276,14,7,23,2405464,2023,5,37,137.6865336583711,6.984099533395636,3.492049766697818,18.457977338259894
2023-05-01,Bronx,405,26,9,54,1472654,2023,5,80,330.0164193354312,21.186239265978294,7.333698207454026,65.18842851070244
2023-05-01,Staten Island,14,3,0,2,495747,2023,5,5,33.888253484136065,7.261768603743441,0,12.102947672905735
2023-06-01,Manhattan,350,15,4,26,1694251,2023,6,41,247.89715337337856,10.624163716001938,2.8331103242671833,29.039380823738632
2023-06-01,Brooklyn,348,28,7,42,2736074,2023,6,70,152.6274508657295,12.280369609886282,3.0700924024715706,30.700924024715704
2023-06-01,Queens,279,10,4,29,2405464,2023,6,39,139.1831264155273,4.988642523854026,1.9954570095416102,19.4557058430307
2023-06-01,Bronx,452,46,4,71,1472654,2023,6,117,368.31462108546884,37.48334639365391,3.2594214255351224,95.33807669690233
2023-06-01,Staten Island,31,5,0,3,495747,2023,6,8,75.03827557201556,12.102947672905735,0,19.36471627664918
2023-07-01,Manhattan,337,24,3,25,1694251,2023,7,49,238.68954481951022,16.9986619456031,2.1248327432003875,34.705601472273
2023-07-01,Brooklyn,378,35,3,68,2736074,2023,7,103,165.78498973346484,15.350462012357852,1.3157538867735303,45.17421677922454
2023-07-01,Queens,317,10,8,36,2405464,2023,7,46,158.1399680061726,4.988642523854026,3.9909140190832204,22.947755609728517
2023-07-01,Bronx,479,39,8,67,1472654,2023,7,106,390.3157157078309,31.77935889896744,6.518842851070245,86.37466777668074
2023-07-01,Staten Island,25,5,2,4,495747,2023,7,9,60.51473836452868,12.102947672905735,4.841179069162295,21.785305811230327
2023-08-01,Manhattan,357,13,9,26,1694251,2023,8,39,252.85509644084613,9.207608553868347,6.374498229601164,27.62282566160504
2023-08-01,Brooklyn,375,31,12,77,2736074,2023,8,108,164.46923584669128,13.596123496659814,5.263015547094121,47.36713992384709
2023-08-01,Queens,314,7,13,19,2405464,2023,8,26,156.6433752490164,3.492049766697818,6.485235281010233,12.970470562020466
2023-08-01,Bronx,500,33,7,60,1472654,2023,8,93,407.42767819189027,26.890226760664756,5.703987494686464,75.78154814369161
2023-08-01,Staten Island,28,3,4,5,495747,2023,8,8,67.77650696827213,7.261768603743441,9.68235813832459,19.36471627664918
2023-09-01,Manhattan,332,8,2,24,1694251,2023,9,32,235.14815691417624,5.666220648534367,1.4165551621335917,22.664882594137467
2023-09-01,Brooklyn,350,27,1,49,2736074,2023,9,76,153.50462012357855,11.841784980961773,0.43858462892451006,33.33243179826277
2023-09-01,Queens,328,13,8,25,2405464,2023,9,38,163.62747478241207,6.485235281010233,3.9909140190832204,18.956841590645297
2023-09-01,Bronx,408,29,12,56,1472654,2023,9,85,332.46098540458246,23.630805335129637,9.778264276605366,69.26270529262135
2023-09-01,Staten Island,27,0,5,3,495747,2023,9,3,65.35591743369096,0,12.102947672905735,7.261768603743441
2023-10-01,Manhattan,335,10,4,21,1694251,2023,10,31,237.27298965737663,7.082775810667959,2.8331103242671833,21.95660501307067
2023-10-01,Brooklyn,414,26,1,69,2736074,2023,10,95,181.57403637474715,11.403200352037263,0.43858462892451006,41.665539747828454
2023-10-01,Queens,336,13,5,20,2405464,2023,10,33,167.61838880149529,6.485235281010233,2.494321261927013,16.462520328718284
2023-10-01,Bronx,462,26,9,74,1472654,2023,10,100,376.46317464930667,21.186239265978294,7.333698207454026,81.48553563837805
2023-10-01,Staten Island,17,3,1,2,495747,2023,10,5,41.150022087879506,7.261768603743441,2.4205895345811475,12.102947672905735
2023-11-01,Manhattan,330,7,4,15,1694251,2023,11,22,233.7316017520426,4.957943067467571,2.8331103242671833,15.58210678346951
2023-11-01,Brooklyn,392,29,4,55,2736074,2023,11,84,171.92517453840796,12.718954238810792,1.7543385156980402,36.84110882965885
2023-11-01,Queens,248,8,10,15,2405464,2023,11,23,123.71833459157986,3.9909140190832204,4.988642523854026,11.473877804864259
2023-11-01,Bronx,381,19,10,39,1472654,2023,11,58,310.4598907822204,15.482251771291832,8.148553563837805,47.26161067025927
2023-11-01,Staten Island,33,2,1,1,495747,2023,11,3,79.87945464117786,4.841179069162295,2.4205895345811475,7.261768603743441
2023-12-01,Manhattan,350,15,1,26,1694251,2023,12,41,247.89715337337856,10.624163716001938,0.7082775810667958,29.039380823738632
2023-12-01,Brooklyn,378,30,7,64,2736074,2023,12,94,165.78498973346484,13.157538867735301,3.0700924024715706,41.226955118903945
2023-12-01,Queens,319,10,19,29,2405464,2023,12,39,159.1376965109434,4.988642523854026,9.478420795322648,19.4557058430307
2023-12-01,Bronx,497,17,9,45,1472654,2023,12,62,404.983112122739,13.85254105852427,7.333698207454026,50.521032095794396
2023-12-01,Staten Island,22,0,5,11,495747,2023,12,11,53.252969760785234,0,12.102947672905735,26.626484880392617
2024-01-01,Manhattan,301,10,1,18,1694251,2024,1,28,213.19155190110553,7.082775810667959,0.7082775810667958,19.831772269870285
2024-01-01,Brooklyn,391,22,7,63,2736074,2024,1,85,171.48658990948343,9.648861836339222,3.0700924024715706,37.27969345858336
2024-01-01,Queens,281,9,14,25,2405464,2024,1,34,140.18085492029812,4.489778271468623,6.984099533395636,16.961384581103687
2024-01-01,Bronx,435,22,10,48,1472654,2024,1,70,354.4620800269446,17.926817840443174,8.148553563837805,57.03987494686464
2024-01-01,Staten Island,21,2,3,7,495747,2024,1,9,50.832380226204094,4.841179069162295,7.261768603743441,21.785305811230327
2024-02-01,Manhattan,262,6,4,11,1694251,2024,2,17,185.56872623950053,4.249665486400775,2.8331103242671833,12.040718878135529
2024-02-01,Brooklyn,338,16,7,29,2736074,2024,2,45,148.2416045764844,7.017354062792161,3.0700924024715706,19.736308301602953
2024-02-01,Queens,275,6,12,19,2405464,2024,2,25,137.1876694059857,2.9931855143124153,5.986371028624831,12.471606309635064
2024-02-01,Bronx,353,24,9,39,1472654,2024,2,63,287.64394080347455,19.556528553210732,7.333698207454026,51.33588745217817
2024-02-01,Staten Island,24,1,4,2,495747,2024,2,3,58.09414882994753,2.4205895345811475,9.68235813832459,7.261768603743441
2024-03-01,Manhattan,303,8,3,31,1694251,2024,3,39,214.60810706323912,5.666220648534367,2.1248327432003875,27.62282566160504
2024-03-01,Brooklyn,299,21,7,46,2736074,2024,3,67,131.1368040484285,9.210277207414713,3.0700924024715706,29.385170137942175
2024-03-01,Queens,281,9,7,16,2405464,2024,3,25,140.18085492029812,4.489778271468623,3.492049766697818,12.471606309635064
2024-03-01,Bronx,383,24,12,52,1472654,2024,3,76,312.08960149498796,19.556528553210732,9.778264276605366,61.92900708516733
2024-03-01,Staten Island,31,2,0,4,495747,2024,3,6,75.03827557201556,4.841179069162295,0,14.523537207486882
2024-04-01,Manhattan,319,11,2,26,1694251,2024,4,37,225.9405483603079,7.791053391734755,1.4165551621335917,26.206270499471444
2024-04-01,Brooklyn,315,21,8,68,2736074,2024,4,89,138.15415811122068,9.210277207414713,3.5086770313960804,39.0340319742814
2024-04-01,Queens,281,8,12,26,2405464,2024,4,34,140.18085492029812,3.9909140190832204,5.986371028624831,16.961384581103687
2024-04-01,Bronx,400,19,8,43,1472654,2024,4,62,325.9421425535122,15.482251771291832,6.518842851070245,50.521032095794396
2024-04-01,Staten Island,29,1,1,7,495747,2024,4,8,70.19709650285327,2.4205895345811475,2.4205895345811475,19.36471627664918
2024-05-01,Manhattan,327,13,4,43,1694251,2024,5,56,231.60676900884226,9.207608553868347,2.8331103242671833,39.66354453974057
2024-05-01,Brooklyn,391,36,2,58,2736074,2024,5,94,171.48658990948343,15.789046641282365,0.8771692578490201,41.226955118903945
2024-05-01,Queens,322,11,8,32,2405464,2024,5,43,160.63428926809962,5.487506776239429,3.9909140190832204,21.451162852572313
2024-05-01,Bronx,410,28,12,75,1472654,2024,5,103,334.09069611735003,22.815949978745856,9.778264276605366,83.93010170752939
2024-05-01,Staten Island,27,0,0,3,495747,2024,5,3,65.35591743369096,0,0,7.261768603743441
2024-06-01,Manhattan,298,20,11,21,1694251,2024,6,41,211.0667191579052,14.165551621335918,7.791053391734755,29.039380823738632
2024-06-01,Brooklyn,365,36,8,75,2736074,2024,6,111,160.08338955744617,15.789046641282365,3.5086770313960804,48.68289381062063
2024-06-01,Queens,335,14,17,32,2405464,2024,6,46,167.11952454910985,6.984099533395636,8.480692290551843,22.947755609728517
2024-06-01,Bronx,427,35,10,66,1472654,2024,6,101,347.9432371758743,28.51993747343232,8.148553563837805,82.30039099476184
2024-06-01,Staten Island,21,2,1,3,495747,2024,6,5,50.832380226204094,4.841179069162295,2.4205895345811475,12.102947672905735
2024-07-01,Manhattan,352,11,2,34,1694251,2024,7,45,249.31370853551215,7.791053391734755,1.4165551621335917,31.872491148005814
2024-07-01,Brooklyn,325,31,7,63,2736074,2024,7,94,142.54000440046576,13.596123496659814,3.0700924024715706,41.226955118903945
2024-07-01,Queens,334,9,12,34,2405464,2024,7,43,166.62066029672445,4.489778271468623,5.986371028624831,21.451162852572313
2024-07-01,Bronx,470,38,11,54,1472654,2024,7,92,382.98201750037686,30.964503542583664,8.963408920221587,74.96669278730782
2024-07-01,Staten Island,31,2,1,4,495747,2024,7,6,75.03827557201556,4.841179069162295,2.4205895345811475,14.523537207486882
2024-08-01,Manhattan,347,13,0,30,1694251,2024,8,43,245.77232063017817,9.207608553868347,0,30.455935985872223
2024-08-01,Brooklyn,359,19,7,69,2736074,2024,8,88,157.45188178389913,8.333107949565692,3.0700924024715706,38.59544734535689
2024-08-01,Queens,302,8,9,21,2405464,2024,8,29,150.6570042203916,3.9909140190832204,4.489778271468623,14.467063319176674
2024-08-01,Bronx,467,34,10,54,1472654,2024,8,88,380.5374514312255,27.70508211704854,8.148553563837805,71.7072713617727
2024-08-01,Staten Island,19,0,1,6,495747,2024,8,6,45.99120115704179,0,2.4205895345811475,14.523537207486882
2024-09-01,Manhattan,285,13,2,30,1694251,2024,9,43,201.8591106040368,9.207608553868347,1.4165551621335917,30.455935985872223
2024-09-01,Brooklyn,325,22,7,47,2736074,2024,9,69,142.54000440046576,9.648861836339222,3.0700924024715706,30.262339395791194
2024-09-01,Queens,311,17,7,21,2405464,2024,9,38,155.1467824918602,8.480692290551843,3.492049766697818,18.956841590645297
2024-09-01,Bronx,421,36,8,65,1472654,2024,9,101,343.0541050375716,29.334792829816102,6.518842851070245,82.30039099476184
2024-09-01,Staten Island,29,3,3,7,495747,2024,9,10,70.19709650285327,7.261768603743441,7.261768603743441,24.20589534581147
2024-10-01,Manhattan,349,16,5,24,1694251,2024,10,40,247.18887579231176,11.332441297068733,3.5413879053339796,28.331103242671837
2024-10-01,Brooklyn,342,26,10,51,2736074,2024,10,77,149.99594309218244,11.403200352037263,4.385846289245101,33.77101642718728
2024-10-01,Queens,312,9,5,29,2405464,2024,10,38,155.6456467442456,4.489778271468623,2.494321261927013,18.956841590645297
2024-10-01,Bronx,450,30,3,77,1472654,2024,10,107,366.68491037270127,24.445660691513417,2.4445660691513416,87.18952313306453
2024-10-01,Staten Island,29,1,2,6,495747,2024,10,7,70.19709650285327,2.4205895345811475,4.841179069162295,16.944126742068033
2024-11-01,Manhattan,319,12,3,19,1694251,2024,11,31,225.9405483603079,8.49933097280155,2.1248327432003875,21.95660501307067
2024-11-01,Brooklyn,336,17,5,61,2736074,2024,11,78,147.3644353186354,7.455938691716671,2.1929231446225503,34.209601056111794
2024-11-01,Queens,246,11,8,25,2405464,2024,11,36,122.72060608680903,5.487506776239429,3.9909140190832204,17.959113085874492
2024-11-01,Bronx,387,27,11,44,1472654,2024,11,71,315.34902292052305,22.001094622362075,8.963408920221587,57.854730303248424
2024-11-01,Staten Island,25,1,0,2,495747,2024,11,3,60.51473836452868,2.4205895345811475,0,7.261768603743441
2024-12-01,Manhattan,258,12,5,29,1694251,2024,12,41,182.73561591523332,8.49933097280155,3.5413879053339796,29.039380823738632
2024-12-01,Brooklyn,271,20,5,47,2736074,2024,12,67,118.85643443854224,8.771692578490201,2.1929231446225503,29.385170137942175
2024-12-01,Queens,249,8,6,18,2405464,2024,12,26,124.21719884396524,3.9909140190832204,2.9931855143124153,12.970470562020466
2024-12-01,Bronx,364,21,4,47,1472654,2024,12,68,296.60734972369613,17.11196248405939,3.2594214255351224,55.41016423409708
2024-12-01,Staten Island,10,0,1,7,495747,2024,12,7,24.20589534581147,0,2.4205895345811475,16.944126742068033
2025-01-01,Manhattan,258,7,1,26,1694251,2025,1,33,182.73561591523332,4.957943067467571,0.7082775810667958,23.373160175204266
2025-01-01,Brooklyn,258,19,2,48,2736074,2025,1,67,113.15483426252361,8.333107949565692,0.8771692578490201,29.385170137942175
2025-01-01,Queens,206,8,6,18,2405464,2025,1,26,102.76603599139293,3.9909140190832204,2.9931855143124153,12.970470562020466
2025-01-01,Bronx,358,16,4,44,1472654,2025,1,60,291.7182175853934,13.03768570214049,3.2594214255351224,48.891321383026835
2025-01-01,Staten Island,27,0,1,5,495747,2025,1,5,65.35591743369096,0,2.4205895345811475,12.102947672905735
2025-02-01,Manhattan,242,3,2,18,1694251,2025,2,21,171.4031746181646,2.1248327432003875,1.4165551621335917,14.873829202402714
2025-02-01,Brooklyn,241,14,3,43,2736074,2025,2,57,105.69889557080694,6.140184804943141,1.3157538867735303,24.999323848697074
2025-02-01,Queens,168,6,2,13,2405464,2025,2,19,83.80919440074764,2.9931855143124153,0.9977285047708051,9.478420795322648
2025-02-01,Bronx,294,18,3,47,1472654,2025,2,65,239.56747477683152,14.667396414908051,2.4445660691513416,52.96559816494574
2025-02-01,Staten Island,23,1,1,6,495747,2025,2,7,55.67355929536639,2.4205895345811475,2.4205895345811475,16.944126742068033
2025-03-01,Manhattan,251,8,2,36,1694251,2025,3,44,177.77767284776576,5.666220648534367,1.4165551621335917,31.16421356693902
2025-03-01,Brooklyn,286,20,1,60,2736074,2025,3,80,125.43520387240989,8.771692578490201,0.43858462892451006,35.086770313960805
2025-03-01,Queens,225,4,0,17,2405464,2025,3,21,112.24445678671557,1.9954570095416102,0,10.476149300093455
2025-03-01,Bronx,328,13,5,52,1472654,2025,3,65,267.27255689388005,10.593119632989147,4.074276781918902,52.96559816494574
2025-03-01,Staten Island,14,2,4,4,495747,2025,3,6,33.888253484136065,4.841179069162295,9.68235813832459,14.523537207486882
2025-04-01,Manhattan,274,8,3,21,1694251,2025,4,29,194.06805721230205,5.666220648534367,2.1248327432003875,20.54004985093708
2025-04-01,Brooklyn,299,23,4,60,2736074,2025,4,83,131.1368040484285,10.087446465263731,1.7543385156980402,36.402524200734334
2025-04-01,Queens,216,8,1,18,2405464,2025,4,26,107.75467851524695,3.9909140190832204,0.49886425238540255,12.970470562020466
2025-04-01,Bronx,415,31,3,63,1472654,2025,4,94,338.16497289926895,25.260516047897198,2.4445660691513416,76.59640350007538
2025-04-01,Staten Island,22,0,0,4,495747,2025,4,4,53.252969760785234,0,0,9.68235813832459
2025-05-01,Manhattan,326,7,1,28,1694251,2025,5,35,230.89849142777547,4.957943067467571,0.7082775810667958,24.789715337337853
2025-05-01,Brooklyn,351,21,3,69,2736074,2025,5,90,153.94320475250305,9.210277207414713,1.3157538867735303,39.47261660320591
2025-05-01,Queens,262,6,1,19,2405464,2025,5,25,130.70243412497547,2.9931855143124153,0.49886425238540255,12.471606309635064
2025-05-01,Bronx,469,19,3,72,1472654,2025,5,91,382.1671621439931,15.482251771291832,2.4445660691513416,74.15183743092403
2025-05-01,Staten Island,34,0,1,5,495747,2025,5,5,82.30004417575901,0,2.4205895345811475,12.102947672905735
2025-06-01,Manhattan,281,6,3,33,1694251,2025,6,39,199.02600027976962,4.249665486400775,2.1248327432003875,27.62282566160504
2025-06-01,Brooklyn,402,26,0,63,2736074,2025,6,89,176.31102082765307,11.403200352037263,0,39.0340319742814
2025-06-01,Queens,234,11,1,24,2405464,2025,6,35,116.7342350581842,5.487506776239429,0.49886425238540255,17.46024883348909
2025-06-01,Bronx,450,31,3,54,1472654,2025,6,85,366.68491037270127,25.260516047897198,2.4445660691513416,69.26270529262135
2025-06-01,Staten Island,29,1,1,3,495747,2025,6,4,70.19709650285327,2.4205895345811475,2.4205895345811475,9.68235813832459
2025-07-01,Manhattan,276,12,4,19,1694251,2025,7,31,195.48461237443564,8.49933097280155,2.8331103242671833,21.95660501307067
2025-07-01,Brooklyn,358,23,0,49,2736074,2025,7,72,157.0132971549746,10.087446465263731,0,31.57809328256473
2025-07-01,Queens,282,7,1,26,2405464,2025,7,33,140.67971917268355,3.492049766697818,0.49886425238540255,16.462520328718284
2025-07-01,Bronx,499,31,0,83,1472654,2025,7,114,406.61282283550656,25.260516047897198,0,92.893510627751
2025-07-01,Staten Island,28,2,0,7,495747,2025,7,9,67.77650696827213,4.841179069162295,0,21.785305811230327
2025-08-01,Manhattan,343,10,0,31,1694251,2025,8,41,242.939210305911,7.082775810667959,0,29.039380823738632
2025-08-01,Brooklyn,359,27,0,60,2736074,2025,8,87,157.45188178389913,11.841784980961773,0,38.15686271643237
2025-08-01,Queens,257,13,4,26,2405464,2025,8,39,128.20811286304846,6.485235281010233,1.9954570095416102,19.4557058430307
2025-08-01,Bronx,421,27,2,67,1472654,2025,8,94,343.0541050375716,22.001094622362075,1.6297107127675612,76.59640350007538
2025-08-01,Staten Island,27,0,0,4,495747,2025,8,4,65.35591743369096,0,0,9.68235813832459
2025-09-01,Manhattan,265,8,3,28,1694251,2025,9,36,187.6935589827009,5.666220648534367,2.1248327432003875,25.497992918404655
2025-09-01,Brooklyn,327,24,2,53,2736074,2025,9,77,143.4171736583148,10.526031094188243,0.8771692578490201,33.77101642718728
2025-09-01,Queens,290,8,3,17,2405464,2025,9,25,144.67063319176674,3.9909140190832204,1.4965927571562077,12.471606309635064
2025-09-01,Bronx,454,22,2,54,1472654,2025,9,76,369.94433179823636,17.926817840443174,1.6297107127675612,61.92900708516733
2025-09-01,Staten Island,23,2,0,6,495747,2025,9,8,55.67355929536639,4.841179069162295,0,19.36471627664918
2025-10-01,Manhattan,310,6,0,17,1694251,2025,10,23,219.56605013070674,4.249665486400775,0,16.290384364536308
2025-10-01,Brooklyn,342,18,0,52,2736074,2025,10,70,149.99594309218244,7.8945233206411825,0,30.700924024715704
2025-10-01,Queens,293,6,2,17,2405464,2025,10,23,146.16722594892295,2.9931855143124153,0.9977285047708051,11.473877804864259
2025-10-01,Bronx,384,13,5,50,1472654,2025,10,63,312.9044568513717,10.593119632989147,4.074276781918902,51.33588745217817
2025-10-01,Staten Island,27,2,1,2,495747,2025,10,4,65.35591743369096,4.841179069162295,2.4205895345811475,9.68235813832459
2025-11-01,Manhattan,260,9,3,24,1694251,2025,11,33,184.15217107736692,6.374498229601164,2.1248327432003875,23.373160175204266
2025-11-01,Brooklyn,351,18,1,42,2736074,2025,11,60,153.94320475250305,7.8945233206411825,0.43858462892451006,26.315077735470602
2025-11-01,Queens,242,9,0,15,2405464,2025,11,24,120.72514907726742,4.489778271468623,0,11.972742057249661
2025-11-01,Bronx,309,18,0,52,1472654,2025,11,70,251.79030512258822,14.667396414908051,0,57.03987494686464
2025-11-01,Staten Island,33,1,0,6,495747,2025,11,7,79.87945464117786,2.4205895345811475,0,16.944126742068033
2025-12-01,Manhattan,207,6,1,8,1694251,2025,12,14,146.61345928082673,4.249665486400775,0.7082775810667958,9.915886134935143
2025-12-01,Brooklyn,302,12,0,10,2736074,2025,12,22,132.45255793520204,5.263015547094121,0,9.648861836339222
2025-12-01,Queens,227,4,0,3,2405464,2025,12,7,113.24218529148638,1.9954570095416102,0,3.492049766697818
2025-12-01,Bronx,294,13,2,14,1472654,2025,12,27,239.56747477683152,10.593119632989147,1.6297107127675612,22.001094622362075
2025-12-01,Staten Island,15,0,0,3,495747,2025,12,3,36.30884301871721,0,0,7.261768603743441
