month_date,boro,shooting_incidents,shooting_rate,pop_2020,year,month,treated
2023-08-01T00:00:00Z,Brooklyn,31,13.596123496659814,2736074,2023,8,1
2023-08-01T00:00:00Z,Queens,7,3.492049766697818,2405464,2023,8,1
2023-08-01T00:00:00Z,Bronx,33,26.890226760664756,1472654,2023,8,1
2023-08-01T00:00:00Z,Staten Island,3,7.261768603743441,495747,2023,8,1
2023-09-01T00:00:00Z,Manhattan,8,5.666220648534367,1694251,2023,9,1
2023-09-01T00:00:00Z,Brooklyn,27,11.841784980961773,2736074,2023,9,1
2023-09-01T00:00:00Z,Queens,13,6.485235281010233,2405464,2023,9,1
2023-09-01T00:00:00Z,Bronx,29,23.630805335129637,1472654,2023,9,1
2023-09-01T00:00:00Z,Staten Island,0,0,495747,2023,9,1
2023-10-01T00:00:00Z,Manhattan,10,7.082775810667959,1694251,2023,10,1
2023-10-01T00:00:00Z,Brooklyn,26,11.403200352037263,2736074,2023,10,1
2023-10-01T00:00:00Z,Queens,13,6.485235281010233,2405464,2023,10,1
2023-10-01T00:00:00Z,Bronx,26,21.186239265978294,1472654,2023,10,1
2023-10-01T00:00:00Z,Staten Island,3,7.261768603743441,495747,2023,10,1
2023-11-01T00:00:00Z,Manhattan,7,4.957943067467571,1694251,2023,11,1
2023-11-01T00:00:00Z,Brooklyn,29,12.718954238810792,2736074,2023,11,1
2023-11-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2023,11,1
2023-11-01T00:00:00Z,Bronx,19,15.482251771291832,1472654,2023,11,1
2023-11-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2023,11,1
2023-12-01T00:00:00Z,Manhattan,15,10.624163716001938,1694251,2023,12,1
2023-12-01T00:00:00Z,Brooklyn,30,13.157538867735301,2736074,2023,12,1
2023-12-01T00:00:00Z,Queens,10,4.988642523854026,2405464,2023,12,1
2023-12-01T00:00:00Z,Bronx,17,13.85254105852427,1472654,2023,12,1
2023-12-01T00:00:00Z,Staten Island,0,0,495747,2023,12,1
2024-01-01T00:00:00Z,Manhattan,10,7.082775810667959,1694251,2024,1,1
2024-01-01T00:00:00Z,Brooklyn,22,9.648861836339222,2736074,2024,1,1
2024-01-01T00:00:00Z,Queens,9,4.489778271468623,2405464,2024,1,1
2024-01-01T00:00:00Z,Bronx,22,17.926817840443174,1472654,2024,1,1
2024-01-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2024,1,1
2024-02-01T00:00:00Z,Manhattan,6,4.249665486400775,1694251,2024,2,1
2024-02-01T00:00:00Z,Brooklyn,16,7.017354062792161,2736074,2024,2,1
2024-02-01T00:00:00Z,Queens,6,2.9931855143124153,2405464,2024,2,1
2024-02-01T00:00:00Z,Bronx,24,19.556528553210732,1472654,2024,2,1
2024-02-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2024,2,1
2024-03-01T00:00:00Z,Manhattan,8,5.666220648534367,1694251,2024,3,1
2024-03-01T00:00:00Z,Brooklyn,21,9.210277207414713,2736074,2024,3,1
2024-03-01T00:00:00Z,Queens,9,4.489778271468623,2405464,2024,3,1
2024-03-01T00:00:00Z,Bronx,24,19.556528553210732,1472654,2024,3,1
2024-03-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2024,3,1
2024-04-01T00:00:00Z,Manhattan,11,7.791053391734755,1694251,2024,4,1
2024-04-01T00:00:00Z,Brooklyn,21,9.210277207414713,2736074,2024,4,1
2024-04-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2024,4,1
2024-04-01T00:00:00Z,Bronx,19,15.482251771291832,1472654,2024,4,1
2024-04-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2024,4,1
2024-05-01T00:00:00Z,Manhattan,13,9.207608553868347,1694251,2024,5,1
2024-05-01T00:00:00Z,Brooklyn,36,15.789046641282365,2736074,2024,5,1
2024-05-01T00:00:00Z,Queens,11,5.487506776239429,2405464,2024,5,1
2024-05-01T00:00:00Z,Bronx,28,22.815949978745856,1472654,2024,5,1
2024-05-01T00:00:00Z,Staten Island,0,0,495747,2024,5,1
2024-06-01T00:00:00Z,Manhattan,20,14.165551621335918,1694251,2024,6,1
2024-06-01T00:00:00Z,Brooklyn,36,15.789046641282365,2736074,2024,6,1
2024-06-01T00:00:00Z,Queens,14,6.984099533395636,2405464,2024,6,1
2024-06-01T00:00:00Z,Bronx,35,28.51993747343232,1472654,2024,6,1
2024-06-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2024,6,1
2024-07-01T00:00:00Z,Manhattan,11,7.791053391734755,1694251,2024,7,1
2024-07-01T00:00:00Z,Brooklyn,31,13.596123496659814,2736074,2024,7,1
2024-07-01T00:00:00Z,Queens,9,4.489778271468623,2405464,2024,7,1
2024-07-01T00:00:00Z,Bronx,38,30.964503542583664,1472654,2024,7,1
2024-07-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2024,7,1
2024-08-01T00:00:00Z,Manhattan,13,9.207608553868347,1694251,2024,8,1
2024-08-01T00:00:00Z,Brooklyn,19,8.333107949565692,2736074,2024,8,1
2024-08-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2024,8,1
2024-08-01T00:00:00Z,Bronx,34,27.70508211704854,1472654,2024,8,1
2024-08-01T00:00:00Z,Staten Island,0,0,495747,2024,8,1
2024-09-01T00:00:00Z,Manhattan,13,9.207608553868347,1694251,2024,9,1
2024-09-01T00:00:00Z,Brooklyn,22,9.648861836339222,2736074,2024,9,1
2024-09-01T00:00:00Z,Queens,17,8.480692290551843,2405464,2024,9,1
2024-09-01T00:00:00Z,Bronx,36,29.334792829816102,1472654,2024,9,1
2024-09-01T00:00:00Z,Staten Island,3,7.261768603743441,495747,2024,9,1
2024-10-01T00:00:00Z,Manhattan,16,11.332441297068733,1694251,2024,10,1
2024-10-01T00:00:00Z,Brooklyn,26,11.403200352037263,2736074,2024,10,1
2024-10-01T00:00:00Z,Queens,9,4.489778271468623,2405464,2024,10,1
2024-10-01T00:00:00Z,Bronx,30,24.445660691513417,1472654,2024,10,1
2024-10-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2024,10,1
2024-11-01T00:00:00Z,Manhattan,12,8.49933097280155,1694251,2024,11,1
2024-11-01T00:00:00Z,Brooklyn,17,7.455938691716671,2736074,2024,11,1
2024-11-01T00:00:00Z,Queens,11,5.487506776239429,2405464,2024,11,1
2024-11-01T00:00:00Z,Bronx,27,22.001094622362075,1472654,2024,11,1
2024-11-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2024,11,1
2024-12-01T00:00:00Z,Manhattan,12,8.49933097280155,1694251,2024,12,1
2024-12-01T00:00:00Z,Brooklyn,20,8.771692578490201,2736074,2024,12,1
2024-12-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2024,12,1
2024-12-01T00:00:00Z,Bronx,21,17.11196248405939,1472654,2024,12,1
2024-12-01T00:00:00Z,Staten Island,0,0,495747,2024,12,1
2025-01-01T00:00:00Z,Manhattan,7,4.957943067467571,1694251,2025,1,1
2025-01-01T00:00:00Z,Brooklyn,19,8.333107949565692,2736074,2025,1,1
2025-01-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2025,1,1
2025-01-01T00:00:00Z,Bronx,16,13.03768570214049,1472654,2025,1,1
2025-01-01T00:00:00Z,Staten Island,0,0,495747,2025,1,1
2025-02-01T00:00:00Z,Manhattan,3,2.1248327432003875,1694251,2025,2,1
2025-02-01T00:00:00Z,Brooklyn,14,6.140184804943141,2736074,2025,2,1
2025-02-01T00:00:00Z,Queens,6,2.9931855143124153,2405464,2025,2,1
2025-02-01T00:00:00Z,Bronx,18,14.667396414908051,1472654,2025,2,1
2025-02-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2025,2,1
2025-03-01T00:00:00Z,Manhattan,8,5.666220648534367,1694251,2025,3,1
2025-03-01T00:00:00Z,Brooklyn,20,8.771692578490201,2736074,2025,3,1
2025-03-01T00:00:00Z,Queens,4,1.9954570095416102,2405464,2025,3,1
2025-03-01T00:00:00Z,Bronx,13,10.593119632989147,1472654,2025,3,1
2025-03-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2025,3,1
2025-04-01T00:00:00Z,Manhattan,8,5.666220648534367,1694251,2025,4,1
2025-04-01T00:00:00Z,Brooklyn,23,10.087446465263731,2736074,2025,4,1
2025-04-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2025,4,1
2025-04-01T00:00:00Z,Bronx,31,25.260516047897198,1472654,2025,4,1
2025-04-01T00:00:00Z,Staten Island,0,0,495747,2025,4,1
2025-05-01T00:00:00Z,Manhattan,7,4.957943067467571,1694251,2025,5,1
2025-05-01T00:00:00Z,Brooklyn,21,9.210277207414713,2736074,2025,5,1
2025-05-01T00:00:00Z,Queens,6,2.9931855143124153,2405464,2025,5,1
2025-05-01T00:00:00Z,Bronx,19,15.482251771291832,1472654,2025,5,1
2025-05-01T00:00:00Z,Staten Island,0,0,495747,2025,5,1
2025-06-01T00:00:00Z,Manhattan,6,4.249665486400775,1694251,2025,6,1
2025-06-01T00:00:00Z,Brooklyn,26,11.403200352037263,2736074,2025,6,1
2025-06-01T00:00:00Z,Queens,11,5.487506776239429,2405464,2025,6,1
2025-06-01T00:00:00Z,Bronx,31,25.260516047897198,1472654,2025,6,1
2025-06-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2025,6,1
2025-07-01T00:00:00Z,Manhattan,12,8.49933097280155,1694251,2025,7,1
2025-07-01T00:00:00Z,Brooklyn,23,10.087446465263731,2736074,2025,7,1
2025-07-01T00:00:00Z,Queens,7,3.492049766697818,2405464,2025,7,1
2025-07-01T00:00:00Z,Bronx,31,25.260516047897198,1472654,2025,7,1
2025-07-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2025,7,1
2025-08-01T00:00:00Z,Manhattan,10,7.082775810667959,1694251,2025,8,1
2025-08-01T00:00:00Z,Brooklyn,27,11.841784980961773,2736074,2025,8,1
2025-08-01T00:00:00Z,Queens,13,6.485235281010233,2405464,2025,8,1
2025-08-01T00:00:00Z,Bronx,27,22.001094622362075,1472654,2025,8,1
2025-08-01T00:00:00Z,Staten Island,0,0,495747,2025,8,1
2025-09-01T00:00:00Z,Manhattan,8,5.666220648534367,1694251,2025,9,1
2025-09-01T00:00:00Z,Brooklyn,24,10.526031094188243,2736074,2025,9,1
2025-09-01T00:00:00Z,Queens,8,3.9909140190832204,2405464,2025,9,1
2025-09-01T00:00:00Z,Bronx,22,17.926817840443174,1472654,2025,9,1
2025-09-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2025,9,1
2025-10-01T00:00:00Z,Manhattan,6,4.249665486400775,1694251,2025,10,1
2025-10-01T00:00:00Z,Brooklyn,18,7.8945233206411825,2736074,2025,10,1
2025-10-01T00:00:00Z,Queens,6,2.9931855143124153,2405464,2025,10,1
2025-10-01T00:00:00Z,Bronx,13,10.593119632989147,1472654,2025,10,1
2025-10-01T00:00:00Z,Staten Island,2,4.841179069162295,495747,2025,10,1
2025-11-01T00:00:00Z,Manhattan,9,6.374498229601164,1694251,2025,11,1
2025-11-01T00:00:00Z,Brooklyn,18,7.8945233206411825,2736074,2025,11,1
2025-11-01T00:00:00Z,Queens,9,4.489778271468623,2405464,2025,11,1
2025-11-01T00:00:00Z,Bronx,18,14.667396414908051,1472654,2025,11,1
2025-11-01T00:00:00Z,Staten Island,1,2.4205895345811475,495747,2025,11,1
2025-12-01T00:00:00Z,Manhattan,6,4.249665486400775,1694251,2025,12,1
2025-12-01T00:00:00Z,Brooklyn,12,5.263015547094121,2736074,2025,12,1
2025-12-01T00:00:00Z,Queens,4,1.9954570095416102,2405464,2025,12,1
2025-12-01T00:00:00Z,Bronx,13,10.593119632989147,1472654,2025,12,1
2025-12-01T00:00:00Z,Staten Island,0,0,495747,2025,12,1
2012-01-01T00:00:00Z,Baltimore,1,2.0488024749533897,585708,2012,1,0
2012-02-01T00:00:00Z,Baltimore,1,2.0488024749533897,585708,2012,2,0
2012-05-01T00:00:00Z,Baltimore,2,4.0976049499067795,585708,2012,5,0
2012-06-01T00:00:00Z,Baltimore,1,2.0488024749533897,585708,2012,6,0
2012-07-01T00:00:00Z,Baltimore,4,8.195209899813559,585708,2012,7,0
2012-08-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2012,8,0
2012-09-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2012,9,0
2012-10-01T00:00:00Z,Baltimore,1,2.0488024749533897,585708,2012,10,0
2012-11-01T00:00:00Z,Baltimore,2,4.0976049499067795,585708,2012,11,0
2012-12-01T00:00:00Z,Baltimore,4,8.195209899813559,585708,2012,12,0
2013-01-01T00:00:00Z,Baltimore,4,8.195209899813559,585708,2013,1,0
2013-02-01T00:00:00Z,Baltimore,1,2.0488024749533897,585708,2013,2,0
2013-04-01T00:00:00Z,Baltimore,5,10.24401237476695,585708,2013,4,0
2013-05-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2013,5,0
2013-06-01T00:00:00Z,Baltimore,4,8.195209899813559,585708,2013,6,0
2013-07-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2013,7,0
2013-08-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2013,8,0
2013-09-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2013,9,0
2013-11-01T00:00:00Z,Baltimore,3,6.146407424860169,585708,2013,11,0
2013-12-01T00:00:00Z,Baltimore,2,4.0976049499067795,585708,2013,12,0
2014-01-01T00:00:00Z,Baltimore,28,57.36646929869491,585708,2014,1,0
2014-02-01T00:00:00Z,Baltimore,9,18.43922227458051,585708,2014,2,0
2014-03-01T00:00:00Z,Baltimore,19,38.9272470241144,585708,2014,3,0
2014-04-01T00:00:00Z,Baltimore,20,40.9760494990678,585708,2014,4,0
2014-05-01T00:00:00Z,Baltimore,33,67.61048167346186,585708,2014,5,0
2014-06-01T00:00:00Z,Baltimore,30,61.4640742486017,585708,2014,6,0
2014-07-01T00:00:00Z,Baltimore,41,84.00090147308897,585708,2014,7,0
2014-08-01T00:00:00Z,Baltimore,44,90.14730889794915,585708,2014,8,0
2014-09-01T00:00:00Z,Baltimore,27,55.317666823741526,585708,2014,9,0
2014-10-01T00:00:00Z,Baltimore,30,61.4640742486017,585708,2014,10,0
2014-11-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2014,11,0
2014-12-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2014,12,0
2015-01-01T00:00:00Z,Baltimore,30,61.4640742486017,585708,2015,1,0
2015-02-01T00:00:00Z,Baltimore,13,26.634432174394064,585708,2015,2,0
2015-03-01T00:00:00Z,Baltimore,26,53.26886434878813,585708,2015,3,0
2015-04-01T00:00:00Z,Baltimore,30,61.4640742486017,585708,2015,4,0
2015-05-01T00:00:00Z,Baltimore,82,168.00180294617795,585708,2015,5,0
2015-06-01T00:00:00Z,Baltimore,61,124.97695097215677,585708,2015,6,0
2015-07-01T00:00:00Z,Baltimore,71,145.46497572169068,585708,2015,7,0
2015-08-01T00:00:00Z,Baltimore,52,106.53772869757626,585708,2015,8,0
2015-09-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2015,9,0
2015-10-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2015,10,0
2015-11-01T00:00:00Z,Baltimore,48,98.34251879776271,585708,2015,11,0
2015-12-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2015,12,0
2016-01-01T00:00:00Z,Baltimore,33,67.61048167346186,585708,2016,1,0
2016-02-01T00:00:00Z,Baltimore,29,59.4152717736483,585708,2016,2,0
2016-03-01T00:00:00Z,Baltimore,40,81.9520989981356,585708,2016,3,0
2016-04-01T00:00:00Z,Baltimore,37,75.80569157327542,585708,2016,4,0
2016-05-01T00:00:00Z,Baltimore,68,139.3185682968305,585708,2016,5,0
2016-06-01T00:00:00Z,Baltimore,62,127.02575344711016,585708,2016,6,0
2016-07-01T00:00:00Z,Baltimore,52,106.53772869757626,585708,2016,7,0
2016-08-01T00:00:00Z,Baltimore,54,110.63533364748305,585708,2016,8,0
2016-09-01T00:00:00Z,Baltimore,47,96.2937163228093,585708,2016,9,0
2016-10-01T00:00:00Z,Baltimore,46,94.24491384785594,585708,2016,10,0
2016-11-01T00:00:00Z,Baltimore,35,71.70808662336864,585708,2016,11,0
2016-12-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2016,12,0
2017-01-01T00:00:00Z,Baltimore,60,122.9281484972034,585708,2017,1,0
2017-02-01T00:00:00Z,Baltimore,35,71.70808662336864,585708,2017,2,0
2017-03-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2017,3,0
2017-04-01T00:00:00Z,Baltimore,44,90.14730889794915,585708,2017,4,0
2017-05-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2017,5,0
2017-06-01T00:00:00Z,Baltimore,57,116.78174107234322,585708,2017,6,0
2017-07-01T00:00:00Z,Baltimore,72,147.51377819664407,585708,2017,7,0
2017-08-01T00:00:00Z,Baltimore,56,114.73293859738982,585708,2017,8,0
2017-09-01T00:00:00Z,Baltimore,54,110.63533364748305,585708,2017,9,0
2017-10-01T00:00:00Z,Baltimore,71,145.46497572169068,585708,2017,10,0
2017-11-01T00:00:00Z,Baltimore,36,73.75688909832203,585708,2017,11,0
2017-12-01T00:00:00Z,Baltimore,50,102.44012374766947,585708,2017,12,0
2018-01-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2018,1,0
2018-02-01T00:00:00Z,Baltimore,21,43.02485197402119,585708,2018,2,0
2018-03-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2018,3,0
2018-04-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2018,4,0
2018-05-01T00:00:00Z,Baltimore,51,104.48892622262288,585708,2018,5,0
2018-06-01T00:00:00Z,Baltimore,43,88.09850642299577,585708,2018,6,0
2018-07-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2018,7,0
2018-08-01T00:00:00Z,Baltimore,74,151.61138314655085,585708,2018,8,0
2018-09-01T00:00:00Z,Baltimore,54,110.63533364748305,585708,2018,9,0
2018-10-01T00:00:00Z,Baltimore,58,118.8305435472966,585708,2018,10,0
2018-11-01T00:00:00Z,Baltimore,39,79.9032965231822,585708,2018,11,0
2018-12-01T00:00:00Z,Baltimore,59,120.87934602224999,585708,2018,12,0
2019-01-01T00:00:00Z,Baltimore,46,94.24491384785594,585708,2019,1,0
2019-02-01T00:00:00Z,Baltimore,33,67.61048167346186,585708,2019,2,0
2019-03-01T00:00:00Z,Baltimore,41,84.00090147308897,585708,2019,3,0
2019-04-01T00:00:00Z,Baltimore,56,114.73293859738982,585708,2019,4,0
2019-05-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2019,5,0
2019-06-01T00:00:00Z,Baltimore,65,133.17216087197033,585708,2019,6,0
2019-07-01T00:00:00Z,Baltimore,67,137.26976582187712,585708,2019,7,0
2019-08-01T00:00:00Z,Baltimore,70,143.4161732467373,585708,2019,8,0
2019-09-01T00:00:00Z,Baltimore,53,108.58653117252965,585708,2019,9,0
2019-10-01T00:00:00Z,Baltimore,57,116.78174107234322,585708,2019,10,0
2019-11-01T00:00:00Z,Baltimore,36,73.75688909832203,585708,2019,11,0
2019-12-01T00:00:00Z,Baltimore,50,102.44012374766947,585708,2019,12,0
2020-01-01T00:00:00Z,Baltimore,33,67.61048167346186,585708,2020,1,0
2020-02-01T00:00:00Z,Baltimore,35,71.70808662336864,585708,2020,2,0
2020-03-01T00:00:00Z,Baltimore,38,77.8544940482288,585708,2020,3,0
2020-04-01T00:00:00Z,Baltimore,39,79.9032965231822,585708,2020,4,0
2020-05-01T00:00:00Z,Baltimore,47,96.2937163228093,585708,2020,5,0
2020-06-01T00:00:00Z,Baltimore,59,120.87934602224999,585708,2020,6,0
2020-07-01T00:00:00Z,Baltimore,59,120.87934602224999,585708,2020,7,0
2020-08-01T00:00:00Z,Baltimore,69,141.3673707717839,585708,2020,8,0
2020-09-01T00:00:00Z,Baltimore,56,114.73293859738982,585708,2020,9,0
2020-10-01T00:00:00Z,Baltimore,60,122.9281484972034,585708,2020,10,0
2020-11-01T00:00:00Z,Baltimore,40,81.9520989981356,585708,2020,11,0
2020-12-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2020,12,0
2021-01-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2021,1,0
2021-02-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2021,2,0
2021-03-01T00:00:00Z,Baltimore,39,79.9032965231822,585708,2021,3,0
2021-04-01T00:00:00Z,Baltimore,44,90.14730889794915,585708,2021,4,0
2021-05-01T00:00:00Z,Baltimore,60,122.9281484972034,585708,2021,5,0
2021-06-01T00:00:00Z,Baltimore,57,116.78174107234322,585708,2021,6,0
2021-07-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2021,7,0
2021-08-01T00:00:00Z,Baltimore,60,122.9281484972034,585708,2021,8,0
2021-09-01T00:00:00Z,Baltimore,59,120.87934602224999,585708,2021,9,0
2021-10-01T00:00:00Z,Baltimore,54,110.63533364748305,585708,2021,10,0
2021-11-01T00:00:00Z,Baltimore,45,92.19611137290255,585708,2021,11,0
2021-12-01T00:00:00Z,Baltimore,61,124.97695097215677,585708,2021,12,0
2022-01-01T00:00:00Z,Baltimore,48,98.34251879776271,585708,2022,1,0
2022-02-01T00:00:00Z,Baltimore,44,90.14730889794915,585708,2022,2,0
2022-03-01T00:00:00Z,Baltimore,52,106.53772869757626,585708,2022,3,0
2022-04-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2022,4,0
2022-05-01T00:00:00Z,Baltimore,42,86.04970394804238,585708,2022,5,0
2022-06-01T00:00:00Z,Baltimore,53,108.58653117252965,585708,2022,6,0
2022-07-01T00:00:00Z,Baltimore,59,120.87934602224999,585708,2022,7,0
2022-08-01T00:00:00Z,Baltimore,55,112.68413612243643,585708,2022,8,0
2022-09-01T00:00:00Z,Baltimore,43,88.09850642299577,585708,2022,9,0
2022-10-01T00:00:00Z,Baltimore,45,92.19611137290255,585708,2022,10,0
2022-11-01T00:00:00Z,Baltimore,40,81.9520989981356,585708,2022,11,0
2022-12-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2022,12,0
2023-01-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2023,1,0
2023-02-01T00:00:00Z,Baltimore,30,61.4640742486017,585708,2023,2,0
2023-03-01T00:00:00Z,Baltimore,35,71.70808662336864,585708,2023,3,0
2023-04-01T00:00:00Z,Baltimore,49,100.39132127271611,585708,2023,4,0
2023-05-01T00:00:00Z,Baltimore,50,102.44012374766947,585708,2023,5,0
2023-06-01T00:00:00Z,Baltimore,50,102.44012374766947,585708,2023,6,0
2023-07-01T00:00:00Z,Baltimore,52,106.53772869757626,585708,2023,7,0
2023-08-01T00:00:00Z,Baltimore,44,90.14730889794915,585708,2023,8,0
2023-09-01T00:00:00Z,Baltimore,48,98.34251879776271,585708,2023,9,0
2023-10-01T00:00:00Z,Baltimore,38,77.8544940482288,585708,2023,10,0
2023-11-01T00:00:00Z,Baltimore,40,81.9520989981356,585708,2023,11,0
2023-12-01T00:00:00Z,Baltimore,40,81.9520989981356,585708,2023,12,0
2024-01-01T00:00:00Z,Baltimore,25,51.22006187383474,585708,2024,1,0
2024-02-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2024,2,0
2024-03-01T00:00:00Z,Baltimore,26,53.26886434878813,585708,2024,3,0
2024-04-01T00:00:00Z,Baltimore,41,84.00090147308897,585708,2024,4,0
2024-05-01T00:00:00Z,Baltimore,22,45.07365444897457,585708,2024,5,0
2024-06-01T00:00:00Z,Baltimore,34,69.65928414841525,585708,2024,6,0
2024-07-01T00:00:00Z,Baltimore,23,47.12245692392797,585708,2024,7,0
2024-08-01T00:00:00Z,Baltimore,27,55.317666823741526,585708,2024,8,0
2024-09-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2024,9,0
2024-10-01T00:00:00Z,Baltimore,32,65.56167919850847,585708,2024,10,0
2024-11-01T00:00:00Z,Baltimore,36,73.75688909832203,585708,2024,11,0
2024-12-01T00:00:00Z,Baltimore,26,53.26886434878813,585708,2024,12,0
2015-01-01T00:00:00Z,Boston,21,37.29758290941868,675647,2015,1,0
2015-02-01T00:00:00Z,Boston,4,7.104301506555938,675647,2015,2,0
2015-03-01T00:00:00Z,Boston,19,33.74543215614071,675647,2015,3,0
2015-04-01T00:00:00Z,Boston,10,17.760753766389847,675647,2015,4,0
2015-05-01T00:00:00Z,Boston,25,44.40188441597461,675647,2015,5,0
2015-06-01T00:00:00Z,Boston,17,30.193281402862738,675647,2015,6,0
2015-07-01T00:00:00Z,Boston,31,55.05833667580852,675647,2015,7,0
2015-08-01T00:00:00Z,Boston,24,42.625809039335635,675647,2015,8,0
2015-09-01T00:00:00Z,Boston,14,24.865055272945785,675647,2015,9,0
2015-10-01T00:00:00Z,Boston,9,15.984678389750862,675647,2015,10,0
2015-11-01T00:00:00Z,Boston,13,23.0889798963068,675647,2015,11,0
2015-12-01T00:00:00Z,Boston,25,44.40188441597461,675647,2015,12,0
2016-01-01T00:00:00Z,Boston,12,21.312904519667818,675647,2016,1,0
2016-02-01T00:00:00Z,Boston,6,10.656452259833909,675647,2016,2,0
2016-03-01T00:00:00Z,Boston,9,15.984678389750862,675647,2016,3,0
2016-04-01T00:00:00Z,Boston,11,19.53682914302883,675647,2016,4,0
2016-05-01T00:00:00Z,Boston,18,31.969356779501723,675647,2016,5,0
2016-06-01T00:00:00Z,Boston,21,37.29758290941868,675647,2016,6,0
2016-07-01T00:00:00Z,Boston,21,37.29758290941868,675647,2016,7,0
2016-08-01T00:00:00Z,Boston,17,30.193281402862738,675647,2016,8,0
2016-09-01T00:00:00Z,Boston,19,33.74543215614071,675647,2016,9,0
2016-10-01T00:00:00Z,Boston,20,35.521507532779694,675647,2016,10,0
2016-11-01T00:00:00Z,Boston,18,31.969356779501723,675647,2016,11,0
2016-12-01T00:00:00Z,Boston,19,33.74543215614071,675647,2016,12,0
2017-01-01T00:00:00Z,Boston,14,24.865055272945785,675647,2017,1,0
2017-02-01T00:00:00Z,Boston,9,15.984678389750862,675647,2017,2,0
2017-03-01T00:00:00Z,Boston,7,12.432527636472892,675647,2017,3,0
2017-04-01T00:00:00Z,Boston,22,39.07365828605766,675647,2017,4,0
2017-05-01T00:00:00Z,Boston,15,26.64113064958477,675647,2017,5,0
2017-06-01T00:00:00Z,Boston,27,47.954035169252585,675647,2017,6,0
2017-07-01T00:00:00Z,Boston,31,55.05833667580852,675647,2017,7,0
2017-08-01T00:00:00Z,Boston,15,26.64113064958477,675647,2017,8,0
2017-09-01T00:00:00Z,Boston,24,42.625809039335635,675647,2017,9,0
2017-10-01T00:00:00Z,Boston,20,35.521507532779694,675647,2017,10,0
2017-11-01T00:00:00Z,Boston,12,21.312904519667818,675647,2017,11,0
2017-12-01T00:00:00Z,Boston,24,42.625809039335635,675647,2017,12,0
2018-01-01T00:00:00Z,Boston,15,26.64113064958477,675647,2018,1,0
2018-02-01T00:00:00Z,Boston,9,15.984678389750862,675647,2018,2,0
2018-03-01T00:00:00Z,Boston,8,14.208603013111876,675647,2018,3,0
2018-04-01T00:00:00Z,Boston,11,19.53682914302883,675647,2018,4,0
2018-05-01T00:00:00Z,Boston,11,19.53682914302883,675647,2018,5,0
2018-06-01T00:00:00Z,Boston,16,28.417206026223752,675647,2018,6,0
2018-07-01T00:00:00Z,Boston,17,30.193281402862738,675647,2018,7,0
2018-08-01T00:00:00Z,Boston,16,28.417206026223752,675647,2018,8,0
2018-09-01T00:00:00Z,Boston,21,37.29758290941868,675647,2018,9,0
2018-10-01T00:00:00Z,Boston,27,47.954035169252585,675647,2018,10,0
